Time,Ax,Ay,Az,A_rms,Mx,My,Mz,M_rms
20:38:48:834,0.03,-0.01,-0.99,0.57,-265.20,-72.70,-91.00,167.23
20:38:49:388,0.03,-0.01,-0.99,0.57,-266.80,-73.40,-92.90,168.52
20:38:49:942,0.03,-0.01,-1.00,0.58,-265.40,-71.90,-93.90,167.75
20:38:50:496,0.03,-0.01,-0.99,0.57,-265.80,-72.10,-92.80,167.79
20:38:51:050,0.03,-0.01,-1.00,0.58,-263.70,-73.40,-91.50,166.63
20:38:51:604,0.03,-0.01,-0.99,0.57,-266.00,-73.80,-92.80,168.14
20:38:52:158,0.01,-0.01,-0.97,0.56,-264.40,-72.70,-94.40,167.44
20:38:52:712,0.02,-0.01,-0.98,0.57,-264.40,-71.60,-92.10,166.85
20:38:53:266,0.03,-0.02,-0.99,0.57,-266.10,-72.00,-92.30,167.84
20:38:53:820,0.03,-0.01,-1.00,0.58,-264.90,-73.90,-93.50,167.71
20:38:54:374,0.03,-0.01,-0.99,0.57,-266.40,-72.70,-93.60,168.34
20:38:54:928,0.03,-0.01,-1.00,0.58,-266.30,-71.70,-93.40,168.11
20:38:55:482,0.03,-0.01,-0.99,0.57,-266.50,-73.60,-90.50,167.96
20:38:56:036,0.02,-0.02,-1.00,0.58,-264.40,-72.20,-95.00,167.48
20:38:56:590,0.03,-0.01,-0.99,0.57,-265.60,-70.10,-93.00,167.44
20:38:57:144,0.03,-0.01,-0.99,0.57,-265.50,-72.60,-93.00,167.74
20:38:57:698,0.03,-0.01,-0.99,0.57,-264.70,-72.30,-93.30,167.33
20:38:58:252,0.03,-0.01,-1.00,0.57,-263.80,-71.50,-94.00,166.87
20:38:58:806,0.03,-0.01,-1.00,0.58,-266.40,-71.00,-92.60,167.91
20:38:59:360,0.03,-0.02,-0.99,0.57,-264.90,-74.20,-91.30,167.35
20:38:59:914,0.03,-0.02,-0.99,0.57,-265.70,-73.20,-91.90,167.73
20:39:00:468,0.03,-0.01,-1.00,0.58,-265.40,-72.50,-92.10,167.51
20:39:01:030,0.03,-0.01,-0.99,0.57,-265.70,-72.20,-91.70,167.55
20:39:01:576,0.03,-0.01,-0.99,0.57,-264.90,-73.00,-92.20,167.33
20:39:02:130,0.03,-0.01,-0.99,0.57,-264.30,-71.70,-91.30,166.66
20:39:02:684,0.03,-0.01,-0.99,0.57,-265.10,-72.00,-94.60,167.74
20:39:03:238,0.03,-0.01,-0.99,0.57,-264.80,-72.10,-93.50,167.39
20:39:03:792,0.03,-0.01,-0.99,0.57,-265.70,-71.40,-92.20,167.53
20:39:04:346,0.02,-0.01,-1.00,0.58,-265.10,-71.20,-93.60,167.44
20:39:04:900,0.03,-0.01,-0.99,0.57,-264.70,-73.40,-91.60,167.18
20:39:05:454,0.03,-0.02,-1.00,0.58,-265.70,-73.30,-93.40,168.02
20:39:06:008,0.03,-0.01,-0.99,0.57,-266.30,-72.60,-93.20,168.20
20:39:06:562,0.03,-0.01,-1.00,0.58,-264.10,-72.20,-91.00,166.58
20:39:07:117,0.03,-0.02,-0.99,0.57,-265.80,-73.80,-93.60,168.18
20:39:07:670,0.03,-0.01,-1.00,0.58,-264.30,-71.60,-92.80,166.93
20:39:08:224,0.03,-0.01,-1.00,0.58,-265.80,-71.20,-92.40,167.59
20:39:08:778,0.03,-0.01,-0.99,0.57,-265.00,-71.70,-92.00,167.16
20:39:09:332,0.03,-0.01,-0.99,0.57,-264.50,-72.50,-89.70,166.60
20:39:09:886,0.03,-0.01,-0.99,0.57,-266.20,-72.50,-93.60,168.21
20:39:10:440,0.03,-0.01,-1.00,0.58,-266.70,-72.90,-92.00,168.23
20:39:10:994,0.03,-0.01,-0.99,0.57,-265.20,-71.00,-94.80,167.69
20:39:11:548,0.03,-0.01,-1.01,0.58,-264.70,-72.00,-92.60,167.16
20:39:12:102,0.03,-0.01,-0.99,0.57,-265.30,-72.50,-93.10,167.64
20:39:12:656,0.03,-0.01,-0.99,0.57,-266.40,-72.30,-93.30,168.23
20:39:13:210,0.03,-0.01,-0.99,0.57,-264.30,-71.60,-91.80,166.74
20:39:13:764,0.03,-0.02,-0.99,0.57,-265.10,-71.90,-93.20,167.47
20:39:14:318,0.03,-0.02,-0.99,0.57,-265.20,-73.00,-92.50,167.55
20:39:14:872,0.02,-0.01,-0.99,0.57,-266.40,-72.00,-91.50,167.85
20:39:15:426,0.02,-0.01,-0.99,0.57,-265.60,-71.70,-92.40,167.55
20:39:15:980,0.02,-0.01,-0.99,0.57,-265.20,-73.00,-92.20,167.49
20:39:16:534,0.03,-0.01,-0.99,0.57,-265.30,-72.00,-91.10,167.20
20:39:17:088,0.03,-0.01,-0.99,0.57,-265.10,-72.30,-93.20,167.52
20:39:17:642,0.03,-0.02,-0.99,0.57,-266.90,-71.80,-93.50,168.46
20:39:18:196,0.03,-0.01,-0.99,0.57,-265.30,-73.30,-93.20,167.77
20:39:18:750,0.02,-0.01,-0.99,0.57,-264.10,-72.50,-92.60,166.91
20:39:19:304,0.03,-0.01,-0.99,0.57,-265.70,-72.30,-91.60,167.55
20:39:19:858,0.03,-0.01,-0.99,0.57,-265.70,-73.30,-95.00,168.32
20:39:20:412,0.03,-0.01,-0.99,0.57,-264.10,-71.60,-92.80,166.82
20:39:20:966,0.02,-0.01,-1.00,0.58,-265.50,-71.60,-93.90,167.76
20:39:21:520,0.02,-0.01,-0.99,0.57,-265.00,-72.80,-94.40,167.77
20:39:22:074,0.02,-0.01,-0.99,0.57,-266.60,-71.50,-91.70,167.93
20:39:22:628,0.03,-0.01,-1.00,0.58,-264.30,-72.50,-91.10,166.74
20:39:23:182,0.03,-0.01,-1.00,0.58,-266.00,-72.50,-89.60,167.37
20:39:23:736,0.03,-0.01,-0.99,0.57,-264.40,-71.80,-93.20,167.08
20:39:24:290,0.03,-0.01,-0.99,0.57,-264.50,-72.00,-91.50,166.85
20:39:24:844,0.03,-0.01,-1.00,0.58,-264.30,-71.80,-92.20,166.84
20:39:25:398,0.03,-0.01,-0.99,0.57,-264.80,-70.50,-91.70,166.83
20:39:25:952,0.03,-0.01,-0.99,0.57,-265.20,-73.30,-92.80,167.65
20:39:26:506,0.02,-0.01,-0.99,0.57,-265.30,-71.70,-91.10,167.16
20:39:27:060,0.02,-0.01,-0.99,0.57,-265.70,-72.50,-90.30,167.34
20:39:27:614,0.03,-0.01,-1.00,0.58,-264.30,-72.00,-93.20,167.06
20:39:28:168,0.03,-0.01,-0.99,0.57,-264.80,-71.90,-93.40,167.34
20:39:28:722,0.02,-0.01,-1.00,0.58,-264.50,-72.80,-90.80,166.84
20:39:29:276,0.03,-0.01,-0.99,0.57,-265.00,-71.30,-91.60,167.03
20:39:29:830,0.03,-0.02,-1.00,0.58,-265.10,-71.50,-90.90,166.99
20:39:30:384,0.03,-0.01,-1.00,0.58,-264.90,-72.20,-91.60,167.11
20:39:30:938,0.02,-0.02,-0.99,0.57,-265.30,-71.50,-91.30,167.16
20:39:31:493,0.03,-0.01,-0.99,0.57,-266.00,-71.00,-92.30,167.65
20:39:32:046,0.02,-0.01,-0.99,0.57,-265.90,-72.40,-91.60,167.67
20:39:32:600,0.02,-0.01,-1.00,0.58,-266.00,-72.00,-90.30,167.43
20:39:33:160,0.02,-0.01,-0.99,0.57,-265.20,-71.80,-92.80,167.43
20:39:33:708,0.03,-0.01,-0.99,0.57,-264.10,-72.50,-92.00,166.80
20:39:34:263,0.03,-0.01,-1.00,0.58,-264.10,-70.90,-90.80,166.35
20:39:34:817,0.03,-0.01,-0.99,0.57,-264.80,-72.30,-91.70,167.09
20:39:35:370,0.03,-0.01,-1.00,0.58,-265.60,-72.60,-92.20,167.65
20:39:35:925,0.02,-0.01,-0.99,0.57,-265.50,-72.90,-92.50,167.69
20:39:36:479,0.02,-0.01,-1.00,0.58,-265.20,-73.00,-91.30,167.33
20:39:37:033,0.03,-0.01,-1.00,0.58,-263.70,-71.20,-92.70,166.53
20:39:37:587,0.03,-0.01,-0.99,0.57,-266.30,-72.70,-93.00,168.18
20:39:38:141,0.03,-0.01,-1.00,0.58,-264.80,-71.80,-93.90,167.42
20:39:38:695,0.02,-0.01,-0.99,0.57,-264.50,-73.20,-92.40,167.19
20:39:39:249,0.03,-0.01,-0.99,0.57,-264.80,-74.50,-92.00,167.46
20:39:39:803,0.03,-0.01,-1.00,0.58,-265.40,-72.20,-90.00,167.08
20:39:40:357,0.03,-0.01,-0.99,0.57,-265.70,-72.30,-90.70,167.38
20:39:40:911,0.03,-0.01,-1.00,0.57,-264.70,-72.70,-91.80,167.11
20:39:41:465,0.03,-0.01,-1.00,0.58,-264.60,-72.50,-88.80,166.49
20:39:42:019,0.03,-0.01,-0.99,0.57,-265.00,-71.70,-91.10,167.00
20:39:42:573,0.03,-0.01,-1.00,0.58,-264.30,-71.30,-90.50,166.46
20:39:43:127,0.02,-0.01,-0.99,0.57,-264.70,-72.50,-91.30,166.99
20:39:43:687,0.03,-0.01,-0.99,0.57,-264.50,-71.60,-90.20,166.56
20:39:44:235,0.03,-0.01,-0.99,0.57,-265.00,-73.00,-91.30,167.22
20:39:44:789,0.03,-0.01,-1.00,0.58,-265.40,-72.80,-92.40,167.61
20:39:45:343,0.03,-0.01,-0.99,0.57,-265.30,-70.60,-91.90,167.15
20:39:45:897,0.03,-0.01,-1.00,0.58,-265.10,-73.20,-93.80,167.76
20:39:46:451,0.03,-0.01,-1.00,0.58,-266.30,-73.10,-93.70,168.36
20:39:47:005,0.03,-0.01,-0.99,0.57,-265.90,-70.00,-91.60,167.33
20:39:47:559,0.03,-0.02,-0.99,0.57,-266.70,-72.90,-93.60,168.53
20:39:48:113,0.03,-0.01,-1.00,0.58,-263.50,-72.00,-91.70,166.36
20:39:48:667,0.03,-0.01,-0.99,0.57,-266.20,-71.70,-93.20,168.02
20:39:49:221,0.03,-0.01,-0.99,0.57,-265.40,-73.00,-92.90,167.73
20:39:49:775,0.03,-0.01,-0.99,0.57,-263.50,-71.80,-92.10,166.40
20:39:50:329,0.03,-0.01,-0.99,0.57,-265.40,-71.60,-93.90,167.71
20:39:50:883,0.03,-0.01,-0.99,0.57,-265.20,-70.80,-93.90,167.49
20:39:51:437,0.03,-0.01,-1.00,0.58,-264.50,-72.10,-90.40,166.66
20:39:51:991,0.03,-0.01,-1.00,0.58,-265.40,-70.80,-92.00,167.25
20:39:52:545,0.03,-0.01,-0.99,0.57,-264.40,-72.10,-91.40,166.79
20:39:53:099,0.03,-0.01,-1.00,0.58,-265.40,-71.90,-93.80,167.74
20:39:53:653,0.03,-0.01,-0.99,0.57,-265.20,-72.00,-91.80,167.27
20:39:54:207,0.03,-0.01,-0.99,0.57,-265.80,-72.80,-92.50,167.83
20:39:54:761,0.03,-0.02,-1.00,0.58,-266.70,-71.50,-91.70,167.98
20:39:55:315,0.03,-0.01,-0.99,0.57,-264.50,-71.30,-92.00,166.84
20:39:55:869,0.03,-0.01,-1.00,0.58,-264.60,-72.30,-93.30,167.28
20:39:56:423,0.03,-0.02,-1.00,0.58,-265.10,-71.40,-90.70,166.94
20:39:56:977,0.02,-0.01,-0.99,0.57,-267.20,-72.80,-91.80,168.45
20:39:57:531,0.03,-0.02,-1.00,0.58,-265.40,-73.40,-94.90,168.16
20:39:58:085,0.03,-0.01,-1.00,0.58,-265.40,-71.00,-93.00,167.46
20:39:58:639,0.03,-0.01,-1.00,0.58,-264.40,-71.80,-93.00,167.04
20:39:59:193,0.03,-0.01,-1.00,0.58,-265.80,-71.80,-93.80,167.93
20:39:59:747,0.03,-0.02,-1.00,0.58,-265.20,-72.20,-93.20,167.56
20:40:00:301,0.03,-0.02,-0.99,0.57,-264.80,-72.30,-93.90,167.49
20:40:00:855,0.03,-0.01,-0.99,0.57,-264.60,-72.40,-92.10,167.07
20:40:01:409,0.03,-0.01,-0.99,0.57,-265.60,-70.60,-91.80,167.29
20:40:01:963,0.03,-0.01,-1.00,0.58,-266.00,-72.30,-93.10,167.98
20:40:02:517,0.02,-0.01,-0.99,0.57,-264.30,-73.40,-92.20,167.08
20:40:03:071,0.03,-0.01,-0.99,0.57,-266.30,-71.80,-94.30,168.29
20:40:03:625,0.03,-0.01,-1.00,0.58,-266.20,-71.70,-91.20,167.65
20:40:04:179,0.03,-0.02,-1.00,0.58,-265.20,-71.10,-91.80,167.15
20:40:04:733,0.03,-0.01,-0.99,0.57,-266.30,-71.80,-93.40,168.12
20:40:05:287,0.02,-0.02,-1.00,0.58,-265.00,-70.80,-92.90,167.20
20:40:05:841,0.03,-0.01,-0.99,0.57,-266.80,-71.60,-91.50,168.01
20:40:06:395,0.02,-0.01,-0.99,0.57,-264.50,-72.80,-93.10,167.26
20:40:06:949,0.03,-0.01,-0.99,0.57,-264.90,-70.70,-92.90,167.13
20:40:07:503,0.03,-0.01,-0.99,0.57,-264.70,-70.30,-92.40,166.88
20:40:08:057,0.03,-0.01,-1.00,0.58,-264.90,-71.80,-92.50,167.22
20:40:08:611,0.03,-0.01,-1.00,0.58,-264.30,-72.60,-92.70,167.05
20:40:09:165,0.03,-0.01,-0.99,0.57,-264.90,-72.40,-92.80,167.36
20:40:09:719,0.03,-0.01,-1.00,0.58,-266.30,-71.60,-92.20,167.87
20:40:10:273,0.03,-0.01,-0.99,0.57,-264.40,-70.10,-92.70,166.75
20:40:10:827,0.03,-0.01,-0.99,0.57,-265.90,-72.20,-91.40,167.60
20:40:11:381,0.03,-0.01,-0.99,0.57,-264.70,-70.50,-91.50,166.74
20:40:11:935,0.03,-0.01,-0.99,0.57,-265.00,-72.10,-92.10,167.24
20:40:12:489,0.03,-0.01,-0.99,0.57,-263.60,-71.90,-95.10,167.03
20:40:13:043,0.02,-0.01,-0.99,0.57,-264.60,-71.80,-91.20,166.82
20:40:13:597,0.03,-0.02,-1.00,0.58,-263.40,-71.80,-91.40,166.22
20:40:14:151,0.03,-0.01,-0.99,0.57,-265.80,-72.10,-91.80,167.61
20:40:14:705,0.03,-0.01,-1.00,0.58,-263.90,-71.40,-91.90,166.52
20:40:15:259,0.03,-0.01,-0.99,0.57,-266.00,-71.30,-92.50,167.73
20:40:15:813,0.03,-0.01,-1.00,0.58,-265.70,-74.50,-91.90,167.92
20:40:16:367,0.03,-0.01,-1.00,0.58,-265.40,-71.00,-94.90,167.81
20:40:16:921,0.03,-0.01,-0.99,0.57,-264.50,-73.20,-91.80,167.08
20:40:17:475,0.03,-0.01,-0.99,0.57,-263.90,-72.80,-93.30,166.98
20:40:18:029,0.02,-0.02,-0.99,0.57,-264.50,-73.20,-92.20,167.15
20:40:18:583,0.03,-0.01,-1.00,0.58,-264.50,-72.30,-91.20,166.84
20:40:19:137,0.02,-0.01,-0.99,0.57,-265.50,-72.40,-92.40,167.60
20:40:19:693,0.03,-0.01,-1.00,0.58,-266.10,-71.40,-95.00,168.26
20:40:20:245,0.03,-0.01,-0.99,0.57,-265.00,-72.30,-92.50,167.34
20:40:20:799,0.03,-0.01,-1.00,0.58,-263.60,-71.20,-93.40,166.61
20:40:21:353,0.03,-0.01,-0.99,0.57,-264.30,-71.90,-91.80,166.78
20:40:21:907,0.03,-0.01,-0.99,0.57,-264.90,-71.80,-94.30,167.55
20:40:22:461,0.03,-0.01,-0.99,0.57,-265.80,-71.80,-95.90,168.33
20:40:23:015,0.03,-0.01,-0.99,0.57,-266.90,-72.70,-91.40,168.20
20:40:23:569,0.03,-0.01,-0.99,0.57,-264.80,-72.40,-94.20,167.57
20:40:24:123,0.02,-0.01,-0.99,0.57,-265.50,-72.10,-93.70,167.80
20:40:24:677,0.03,-0.01,-0.99,0.57,-266.20,-71.90,-90.30,167.52
20:40:25:231,0.03,-0.01,-0.99,0.57,-264.50,-72.70,-91.70,166.99
20:40:25:785,0.02,-0.01,-1.00,0.58,-265.00,-73.00,-92.60,167.46
20:40:26:339,0.03,-0.01,-1.00,0.58,-263.90,-72.10,-90.10,166.29
20:40:26:893,0.03,-0.01,-1.00,0.58,-265.50,-72.60,-90.90,167.36
20:40:27:447,0.03,-0.01,-1.00,0.58,-263.80,-70.10,-89.90,165.92
20:40:28:001,0.03,-0.01,-0.99,0.57,-265.20,-71.60,-92.60,167.36
20:40:28:555,0.03,-0.01,-1.00,0.58,-265.50,-73.50,-93.10,167.89
20:40:29:109,0.02,-0.01,-1.00,0.58,-264.90,-72.00,-90.00,166.79
20:40:29:663,0.03,-0.01,-0.99,0.57,-265.00,-70.40,-91.10,166.81
20:40:30:224,0.03,-0.01,-1.00,0.58,-267.20,-71.90,-91.60,168.28
20:40:30:771,0.03,-0.01,-1.00,0.58,-264.50,-71.80,-90.20,166.58
20:40:31:325,0.03,-0.01,-1.00,0.58,-264.70,-73.20,-93.40,167.48
20:40:31:879,0.03,-0.01,-0.99,0.57,-265.60,-73.00,-90.90,167.47
20:40:32:433,0.03,-0.02,-0.99,0.57,-263.80,-71.90,-90.80,166.34
20:40:32:987,0.03,-0.01,-0.99,0.57,-264.20,-72.20,-92.50,166.90
20:40:33:541,0.03,-0.01,-1.00,0.58,-266.60,-71.40,-93.10,168.17
20:40:34:095,0.03,-0.02,-0.99,0.57,-265.10,-71.00,-91.00,166.93
20:40:34:649,0.03,-0.01,-1.00,0.58,-264.80,-72.70,-91.10,167.04
20:40:35:203,0.03,-0.01,-0.99,0.57,-265.80,-71.20,-93.30,167.75
20:40:35:760,0.03,-0.01,-1.00,0.58,-263.80,-72.40,-92.60,166.74
20:40:36:311,0.03,-0.01,-1.00,0.58,-264.20,-71.50,-93.90,167.06
20:40:36:865,0.03,-0.01,-1.00,0.58,-266.50,-71.50,-91.80,167.89
20:40:37:419,0.03,-0.01,-0.99,0.57,-265.60,-72.40,-93.40,167.84
20:40:37:973,0.03,-0.02,-1.00,0.58,-264.20,-70.80,-91.70,166.56
20:40:38:527,0.03,-0.01,-0.99,0.57,-265.40,-73.60,-91.00,167.47
20:40:39:081,0.03,-0.01,-1.00,0.58,-264.50,-71.60,-91.80,166.85
20:40:39:635,0.03,-0.02,-0.99,0.57,-265.90,-72.50,-90.90,167.55
20:40:40:189,0.03,-0.01,-0.99,0.57,-265.60,-72.40,-92.70,167.71
20:40:40:746,0.02,-0.02,-0.99,0.57,-266.00,-73.10,-91.90,167.87
20:40:41:297,0.03,-0.01,-0.99,0.57,-264.20,-70.80,-92.50,166.70
20:40:41:851,0.03,-0.01,-1.00,0.58,-265.40,-72.00,-91.10,167.25
20:40:42:405,0.03,-0.02,-1.00,0.58,-266.30,-71.00,-93.10,167.95
20:40:42:959,0.03,-0.01,-0.99,0.57,-264.70,-73.20,-91.90,167.20
20:40:43:513,0.02,-0.01,-1.00,0.58,-265.10,-71.80,-91.00,167.05
20:40:44:067,0.03,-0.01,-1.00,0.57,-265.30,-71.60,-93.30,167.55
20:40:44:621,0.03,-0.01,-0.99,0.57,-264.10,-72.10,-92.60,166.86
20:40:45:175,0.03,-0.01,-1.00,0.58,-264.80,-73.20,-94.10,167.66
20:40:45:729,0.02,-0.02,-1.00,0.58,-266.20,-72.00,-89.40,167.37
20:40:46:283,0.03,-0.02,-0.99,0.57,-265.50,-72.30,-91.40,167.40
20:40:46:837,0.03,-0.01,-0.99,0.57,-265.30,-71.20,-92.20,167.29
20:40:47:391,0.03,-0.01,-0.99,0.57,-266.00,-72.80,-90.80,167.63
20:40:47:945,0.03,-0.01,-0.99,0.57,-264.70,-74.00,-92.80,167.49
20:40:48:499,0.03,-0.02,-1.00,0.58,-264.60,-72.80,-92.80,167.26
20:40:49:053,0.03,-0.01,-1.00,0.58,-264.50,-72.90,-92.60,167.18
20:40:49:607,0.02,-0.01,-0.99,0.57,-264.50,-72.40,-94.10,167.39
20:40:50:161,0.03,-0.02,-1.00,0.58,-264.80,-72.20,-91.90,167.11
20:40:50:716,0.03,-0.01,-1.00,0.57,-266.70,-72.40,-92.30,168.22
20:40:51:271,0.03,-0.01,-0.99,0.57,-263.80,-71.90,-91.30,166.43
20:40:51:823,0.02,-0.01,-1.00,0.58,-264.30,-72.00,-93.50,167.11
20:40:52:377,0.03,-0.01,-1.00,0.58,-265.10,-72.00,-91.70,167.20
20:40:52:931,0.03,-0.01,-0.99,0.57,-264.90,-71.80,-91.50,167.03
20:40:53:485,0.03,-0.02,-1.00,0.58,-265.60,-72.70,-90.80,167.40
20:40:54:039,0.03,-0.01,-0.99,0.57,-265.10,-73.10,-91.40,167.31
20:40:54:593,0.02,-0.01,-1.00,0.58,-265.10,-73.70,-91.30,167.38
20:40:55:147,0.03,-0.01,-0.99,0.57,-265.50,-72.40,-90.40,167.24
20:40:55:701,0.03,-0.02,-0.99,0.57,-265.10,-72.40,-92.70,167.44
20:40:56:255,0.03,-0.01,-0.99,0.57,-265.00,-73.30,-91.90,167.38
20:40:56:809,0.03,-0.01,-0.99,0.57,-264.30,-73.70,-93.20,167.30
20:40:57:364,0.03,-0.01,-1.00,0.58,-264.10,-71.90,-91.30,166.59
20:40:57:918,0.03,-0.01,-0.99,0.57,-264.90,-72.00,-92.00,167.15
20:40:58:471,0.03,-0.01,-1.00,0.58,-265.30,-72.00,-92.10,167.38
20:40:59:026,0.02,-0.01,-1.00,0.58,-263.80,-71.80,-94.70,167.05
20:40:59:579,0.03,-0.01,-0.99,0.57,-265.00,-71.40,-94.10,167.51
20:41:00:134,0.03,-0.01,-0.99,0.57,-263.80,-71.80,-95.00,167.10
20:41:00:688,0.02,-0.01,-1.00,0.58,-265.60,-71.80,-94.20,167.90
20:41:01:241,0.03,-0.01,-0.99,0.57,-266.50,-73.30,-92.60,168.30
20:41:01:796,0.02,-0.01,-0.99,0.57,-266.00,-71.80,-94.10,168.09
20:41:02:350,0.03,-0.02,-1.00,0.58,-266.00,-71.80,-90.90,167.51
20:41:02:904,0.03,-0.02,-0.99,0.57,-265.80,-72.40,-92.30,167.74
20:41:03:458,0.03,-0.01,-0.99,0.57,-264.30,-72.10,-91.60,166.78
20:41:04:012,0.03,-0.01,-0.99,0.57,-266.00,-71.10,-91.60,167.53
20:41:04:566,0.03,-0.01,-1.00,0.58,-264.80,-71.90,-91.50,166.99
20:41:05:120,0.03,-0.02,-0.99,0.57,-265.50,-72.30,-94.80,168.03
20:41:05:674,0.03,-0.01,-1.01,0.58,-265.20,-71.50,-91.40,167.13
20:41:06:228,0.03,-0.01,-1.00,0.58,-264.60,-71.90,-91.30,166.85
20:41:06:781,0.03,-0.01,-1.00,0.58,-265.40,-72.40,-93.90,167.83
20:41:07:336,0.03,-0.01,-0.99,0.57,-264.90,-71.40,-92.70,167.20
20:41:07:890,0.03,-0.02,-0.99,0.57,-264.40,-72.00,-93.30,167.13
20:41:08:444,0.03,-0.02,-0.99,0.57,-264.30,-72.10,-92.20,166.89
20:41:08:998,0.03,-0.01,-1.00,0.58,-264.70,-70.90,-93.30,167.13
20:41:09:552,0.03,-0.01,-0.99,0.57,-263.00,-71.70,-93.50,166.39
20:41:10:106,0.03,-0.01,-0.99,0.57,-264.90,-72.70,-91.20,167.11
20:41:10:660,0.03,-0.01,-0.99,0.57,-265.80,-72.00,-91.30,167.50
20:41:11:214,0.02,-0.02,-1.00,0.58,-265.10,-73.40,-93.70,167.77
20:41:11:768,0.03,-0.01,-1.00,0.58,-265.40,-72.20,-91.60,167.37
20:41:12:322,0.03,-0.01,-1.00,0.58,-265.30,-72.30,-94.50,167.87
20:41:12:876,0.02,-0.01,-0.99,0.57,-265.30,-70.70,-92.80,167.33
20:41:13:430,0.03,-0.02,-1.00,0.58,-264.20,-72.50,-93.00,167.04
20:41:13:984,0.03,-0.01,-1.00,0.58,-265.70,-72.70,-92.80,167.82
20:41:14:538,0.03,-0.01,-0.99,0.57,-265.40,-72.50,-95.10,168.06
20:41:15:092,0.03,-0.01,-1.00,0.58,-265.70,-71.40,-91.20,167.34
20:41:15:646,0.03,-0.01,-1.00,0.58,-265.20,-70.60,-91.50,167.02
20:41:16:200,0.02,-0.01,-1.00,0.58,-265.80,-71.90,-90.70,167.38
20:41:16:754,0.03,-0.01,-0.99,0.57,-264.50,-72.80,-91.50,166.97
20:41:17:308,0.03,-0.01,-1.00,0.58,-265.10,-70.10,-89.90,166.61
20:41:17:862,0.03,-0.01,-1.01,0.58,-266.40,-72.50,-92.10,168.04
20:41:18:416,0.03,-0.01,-0.99,0.57,-265.00,-71.70,-92.20,167.20
20:41:18:970,0.03,-0.01,-1.00,0.58,-264.90,-72.00,-93.20,167.37
20:41:19:524,0.03,-0.01,-1.00,0.58,-264.90,-72.60,-94.30,167.67
20:41:20:078,0.02,-0.01,-1.00,0.57,-266.10,-72.30,-91.30,167.70
20:41:20:632,0.03,-0.01,-1.00,0.58,-264.40,-71.30,-92.20,166.83
20:41:21:186,0.03,-0.01,-0.99,0.57,-264.50,-72.80,-90.90,166.86
20:41:21:740,0.03,-0.01,-1.00,0.58,-265.50,-70.80,-90.50,167.03
20:41:22:294,0.03,-0.01,-0.99,0.57,-264.90,-72.50,-93.60,167.52
20:41:22:848,0.03,-0.01,-1.00,0.58,-266.30,-71.80,-92.30,167.92
20:41:23:402,0.02,-0.01,-1.00,0.58,-265.90,-71.20,-94.30,167.99
20:41:23:956,0.02,-0.01,-1.00,0.58,-264.30,-72.80,-91.90,166.93
20:41:24:510,0.03,-0.01,-1.00,0.58,-265.10,-73.00,-93.20,167.62
20:41:25:064,0.03,-0.02,-0.99,0.57,-265.90,-72.70,-91.80,167.75
20:41:25:618,0.03,-0.01,-1.00,0.58,-266.10,-72.90,-89.80,167.52
20:41:26:172,0.03,-0.01,-0.99,0.57,-264.70,-72.70,-92.20,167.18
20:41:26:726,0.03,-0.01,-0.99,0.57,-265.10,-72.60,-91.50,167.25
20:41:27:283,0.03,-0.01,-0.99,0.57,-265.50,-72.30,-91.60,167.44
20:41:27:834,0.03,-0.02,-0.99,0.57,-264.80,-72.40,-91.20,167.01
20:41:28:388,0.03,-0.01,-1.00,0.58,-265.70,-72.70,-92.30,167.73
20:41:28:942,0.02,-0.01,-0.99,0.57,-265.70,-72.40,-93.40,167.89
20:41:29:496,0.03,-0.01,-1.00,0.58,-265.50,-72.60,-93.10,167.76
20:41:30:050,0.03,-0.01,-0.99,0.57,-265.60,-72.30,-91.50,167.47
20:41:30:604,0.03,-0.01,-0.99,0.57,-265.70,-72.10,-89.80,167.19
20:41:31:158,0.03,-0.02,-1.00,0.58,-264.20,-73.20,-90.70,166.72
20:41:31:712,0.03,-0.01,-0.99,0.57,-265.20,-72.40,-91.60,167.30
20:41:32:266,0.03,-0.01,-0.99,0.57,-265.30,-72.40,-93.20,167.64
20:41:32:820,0.02,-0.01,-0.99,0.57,-264.30,-72.30,-91.40,166.77
20:41:33:374,0.03,-0.01,-1.00,0.58,-266.00,-72.00,-91.70,167.68
20:41:33:928,0.03,-0.01,-1.00,0.58,-264.90,-71.90,-92.70,167.27
20:41:34:482,0.03,-0.01,-0.98,0.57,-266.00,-73.20,-92.90,168.07
20:41:35:036,0.02,-0.01,-0.99,0.57,-266.40,-71.70,-91.40,167.79
20:41:35:590,0.02,-0.01,-0.99,0.57,-265.80,-72.40,-91.50,167.59
20:41:36:144,0.03,-0.01,-1.00,0.58,-265.20,-73.40,-91.30,167.39
20:41:36:698,0.03,-0.00,-0.99,0.57,-264.20,-73.20,-91.40,166.85
20:41:37:252,0.03,-0.01,-1.00,0.58,-266.00,-72.20,-91.60,167.69
20:41:37:809,0.03,-0.01,-0.99,0.57,-265.30,-73.30,-93.50,167.83
20:41:38:360,0.03,-0.01,-1.00,0.58,-264.90,-71.90,-95.00,167.70
20:41:38:914,0.03,-0.01,-0.99,0.57,-265.00,-71.90,-91.70,167.14
20:41:39:468,0.03,-0.01,-1.00,0.58,-264.70,-71.90,-92.30,167.09
20:41:40:022,0.03,-0.01,-1.00,0.58,-265.80,-71.60,-93.50,167.85
