Time,Ax,Ay,Az,A_rms,Mx,My,Mz,M_rms
20:24:29:467,0.03,-0.01,-1.00,0.58,-255.30,-78.90,-92.50,163.26
20:24:30:022,0.02,-0.01,-0.99,0.57,-254.20,-81.00,-91.20,162.78
20:24:30:575,0.02,-0.01,-1.00,0.58,-255.30,-79.20,-94.40,163.67
20:24:31:129,0.03,-0.01,-1.00,0.58,-256.40,-79.20,-89.80,163.38
20:24:31:684,0.02,-0.01,-0.99,0.57,-254.40,-79.50,-93.70,163.11
20:24:32:239,0.02,-0.01,-1.00,0.58,-254.30,-80.20,-92.80,163.01
20:24:32:792,0.03,-0.01,-1.00,0.58,-255.10,-79.50,-93.00,163.35
20:24:33:346,0.02,-0.01,-1.00,0.58,-254.60,-78.70,-92.00,162.77
20:24:33:899,0.02,-0.01,-0.99,0.57,-256.60,-79.30,-90.90,163.70
20:24:34:454,0.02,-0.01,-1.00,0.58,-254.40,-79.10,-89.40,162.24
20:24:35:008,0.02,-0.01,-0.99,0.57,-255.70,-79.00,-92.60,163.50
20:24:35:562,0.02,-0.01,-1.00,0.58,-255.30,-80.00,-92.60,163.46
20:24:36:116,0.02,-0.01,-0.99,0.57,-256.10,-79.50,-93.90,164.04
20:24:36:670,0.02,-0.01,-1.00,0.58,-255.30,-79.50,-93.90,163.62
20:24:37:224,0.02,-0.01,-0.99,0.57,-256.80,-79.00,-93.80,164.30
20:24:37:778,0.02,-0.01,-0.99,0.57,-254.10,-78.90,-92.00,162.54
20:24:38:332,0.02,-0.01,-0.99,0.57,-256.60,-79.90,-91.20,163.85
20:24:38:886,0.02,-0.01,-1.00,0.58,-256.50,-79.20,-93.30,164.08
20:24:39:440,0.02,-0.01,-1.00,0.58,-255.70,-78.10,-92.80,163.40
20:24:39:994,0.02,-0.01,-1.00,0.58,-255.30,-79.10,-92.70,163.33
20:24:40:548,0.02,-0.01,-1.00,0.58,-254.10,-79.00,-91.60,162.48
20:24:41:102,0.02,-0.01,-1.00,0.57,-255.40,-79.50,-90.90,163.11
20:24:41:656,0.02,-0.01,-1.00,0.58,-254.70,-80.10,-92.60,163.16
20:24:42:210,0.03,-0.01,-0.99,0.57,-255.10,-79.50,-92.20,163.19
20:24:42:766,0.02,-0.01,-1.01,0.58,-256.00,-79.70,-93.60,163.96
20:24:43:318,0.02,-0.01,-1.00,0.57,-256.70,-79.90,-92.10,164.07
20:24:43:872,0.02,-0.01,-1.00,0.58,-255.90,-79.60,-92.30,163.65
20:24:44:426,0.02,-0.01,-0.99,0.57,-254.60,-79.20,-90.40,162.55
20:24:44:980,0.03,-0.01,-1.00,0.57,-256.00,-78.80,-92.40,163.59
20:24:45:534,0.02,-0.01,-0.98,0.57,-256.10,-79.60,-93.10,163.90
20:24:46:088,0.02,-0.01,-0.99,0.57,-255.50,-79.40,-91.30,163.22
20:24:46:642,0.02,-0.02,-0.99,0.57,-254.40,-80.40,-93.20,163.17
20:24:47:196,0.02,-0.01,-1.00,0.58,-253.90,-80.00,-91.20,162.46
20:24:47:750,0.02,-0.01,-1.00,0.58,-255.80,-78.60,-92.10,163.40
20:24:48:304,0.03,-0.01,-0.99,0.57,-254.60,-79.50,-92.30,162.95
20:24:48:858,0.02,-0.01,-0.99,0.57,-254.80,-78.80,-91.60,162.81
20:24:49:412,0.02,-0.01,-1.00,0.58,-256.60,-79.60,-91.80,163.92
20:24:49:966,0.02,-0.01,-1.00,0.58,-255.30,-79.70,-91.20,163.14
20:24:50:520,0.02,-0.02,-0.99,0.57,-255.70,-79.80,-92.10,163.54
20:24:51:074,0.02,-0.01,-1.00,0.58,-255.10,-79.70,-94.20,163.61
20:24:51:628,0.02,-0.01,-0.99,0.57,-255.30,-78.50,-91.80,163.06
20:24:52:182,0.03,-0.01,-0.99,0.57,-255.80,-81.20,-92.60,163.91
20:24:52:736,0.02,-0.02,-0.99,0.57,-254.30,-78.80,-92.00,162.63
20:24:53:290,0.02,-0.02,-0.99,0.57,-254.50,-80.70,-91.50,162.95
20:24:53:844,0.02,-0.01,-0.99,0.57,-255.90,-78.80,-92.30,163.52
20:24:54:398,0.02,-0.01,-1.00,0.58,-255.80,-79.30,-91.90,163.47
20:24:54:952,0.02,-0.01,-0.99,0.57,-255.40,-80.00,-92.10,163.41
20:24:55:506,0.02,-0.01,-0.99,0.57,-254.40,-78.70,-91.20,162.51
20:24:56:060,0.02,-0.01,-1.00,0.58,-255.50,-79.50,-90.70,163.12
20:24:56:614,0.02,-0.01,-1.00,0.58,-254.20,-79.70,-94.20,163.14
20:24:57:168,0.02,-0.01,-0.99,0.57,-253.80,-77.90,-91.90,162.20
20:24:57:722,0.02,-0.01,-1.00,0.57,-256.10,-78.30,-94.20,163.90
20:24:58:276,0.02,-0.01,-0.99,0.57,-254.50,-80.80,-90.70,162.81
20:24:58:830,0.03,-0.01,-0.99,0.57,-255.10,-78.10,-93.10,163.14
20:24:59:384,0.02,-0.01,-0.99,0.57,-254.80,-77.30,-93.00,162.84
20:24:59:938,0.03,-0.01,-1.00,0.58,-255.80,-79.90,-92.60,163.70
20:25:00:492,0.02,-0.02,-0.99,0.57,-255.50,-78.80,-91.60,163.18
20:25:01:056,0.02,-0.01,-0.99,0.57,-256.40,-80.30,-91.00,163.78
20:25:01:600,0.02,-0.02,-0.99,0.57,-255.50,-78.50,-92.60,163.32
20:25:02:154,0.02,-0.01,-1.01,0.58,-255.00,-80.30,-93.70,163.56
20:25:02:708,0.03,-0.01,-1.00,0.58,-254.90,-78.90,-92.00,162.96
20:25:03:262,0.02,-0.02,-1.00,0.58,-255.60,-79.50,-94.40,163.87
20:25:03:816,0.02,-0.01,-0.99,0.57,-255.90,-80.10,-93.30,163.92
20:25:04:370,0.03,-0.01,-0.99,0.57,-254.60,-78.80,-94.20,163.20
20:25:04:924,0.02,-0.01,-0.99,0.57,-254.90,-79.20,-94.90,163.56
20:25:05:478,0.02,-0.01,-1.00,0.58,-256.00,-79.50,-92.50,163.72
20:25:06:032,0.03,-0.01,-1.00,0.58,-253.80,-79.50,-92.50,162.57
20:25:06:586,0.02,-0.01,-0.99,0.57,-253.90,-79.10,-91.70,162.41
20:25:07:140,0.02,-0.02,-0.99,0.57,-255.10,-79.60,-93.70,163.50
20:25:07:694,0.02,-0.01,-1.00,0.58,-256.10,-80.10,-93.20,164.00
20:25:08:248,0.03,-0.01,-0.99,0.57,-255.60,-80.20,-94.30,163.97
20:25:08:802,0.02,-0.01,-1.00,0.58,-255.70,-79.90,-92.60,163.65
20:25:09:356,0.03,-0.01,-0.99,0.57,-255.30,-79.80,-93.70,163.63
20:25:09:910,0.02,-0.01,-1.00,0.58,-255.50,-78.80,-92.70,163.38
20:25:10:464,0.02,-0.01,-0.99,0.57,-254.90,-79.90,-93.80,163.46
20:25:11:018,0.02,-0.01,-1.00,0.58,-255.90,-79.00,-93.20,163.72
20:25:11:572,0.02,-0.01,-0.99,0.57,-256.00,-79.80,-93.00,163.86
20:25:12:126,0.02,-0.01,-0.99,0.57,-255.30,-78.60,-92.10,163.13
20:25:12:680,0.02,-0.01,-1.00,0.58,-254.60,-80.60,-94.60,163.57
20:25:13:234,0.02,-0.01,-0.99,0.57,-255.40,-79.30,-94.20,163.70
20:25:13:788,0.02,-0.01,-0.99,0.57,-253.60,-79.30,-91.80,162.30
20:25:14:342,0.02,-0.02,-0.99,0.57,-255.30,-79.70,-92.60,163.41
20:25:14:896,0.02,-0.01,-0.99,0.57,-254.60,-78.80,-93.70,163.11
20:25:15:450,0.02,-0.01,-1.00,0.58,-256.40,-79.10,-94.60,164.26
20:25:16:004,0.02,-0.01,-0.99,0.57,-255.00,-80.00,-91.80,163.15
20:25:16:558,0.02,-0.01,-1.00,0.58,-255.50,-80.40,-93.60,163.81
20:25:17:112,0.02,-0.01,-0.99,0.57,-254.80,-77.90,-92.30,162.80
20:25:17:666,0.02,-0.01,-1.00,0.58,-255.70,-79.10,-92.80,163.56
20:25:18:220,0.02,-0.01,-0.99,0.57,-254.10,-79.70,-92.90,162.84
20:25:18:774,0.02,-0.01,-0.99,0.57,-254.10,-78.50,-93.60,162.78
20:25:19:328,0.02,-0.02,-0.99,0.57,-255.00,-79.70,-92.60,163.25
20:25:19:882,0.02,-0.01,-0.99,0.57,-255.70,-78.50,-91.70,163.25
20:25:20:436,0.02,-0.01,-0.99,0.57,-256.20,-79.10,-92.20,163.70
20:25:20:990,0.02,-0.01,-0.99,0.57,-255.10,-78.90,-91.80,163.02
20:25:21:544,0.02,-0.01,-0.99,0.57,-254.30,-79.80,-91.30,162.66
20:25:22:098,0.03,-0.01,-0.99,0.57,-254.20,-79.90,-94.30,163.19
20:25:22:652,0.03,-0.02,-0.99,0.57,-255.50,-78.50,-91.90,163.19
20:25:23:206,0.03,-0.01,-0.99,0.57,-255.50,-80.80,-93.00,163.77
20:25:23:760,0.02,-0.01,-1.00,0.58,-255.60,-79.20,-91.90,163.35
20:25:24:314,0.02,-0.01,-0.99,0.57,-255.70,-79.70,-92.80,163.65
20:25:24:868,0.02,-0.01,-0.99,0.57,-255.00,-78.20,-92.90,163.07
20:25:25:422,0.02,-0.01,-1.00,0.58,-254.30,-79.60,-93.40,163.02
20:25:25:976,0.03,-0.01,-0.99,0.57,-255.10,-78.70,-91.90,163.01
20:25:26:530,0.02,-0.01,-0.99,0.57,-256.60,-79.80,-92.40,164.06
20:25:27:084,0.02,-0.01,-1.00,0.58,-255.50,-80.50,-93.20,163.75
20:25:27:638,0.02,-0.02,-1.01,0.59,-256.10,-78.40,-94.70,164.01
20:25:28:192,0.02,-0.01,-1.00,0.58,-255.60,-79.10,-92.30,163.41
20:25:28:746,0.02,-0.01,-1.00,0.58,-256.20,-79.30,-93.00,163.89
20:25:29:302,0.02,-0.01,-1.00,0.58,-256.70,-79.70,-93.90,164.38
20:25:29:855,0.02,-0.01,-1.00,0.58,-255.40,-79.50,-93.40,163.58
20:25:30:410,0.02,-0.01,-0.99,0.57,-255.20,-79.60,-94.60,163.72
20:25:30:970,0.03,-0.01,-1.00,0.58,-254.90,-78.40,-92.30,162.93
20:25:31:518,0.02,-0.01,-0.99,0.57,-255.90,-78.90,-94.00,163.86
20:25:32:080,0.02,-0.01,-1.00,0.58,-254.40,-79.10,-94.10,163.13
20:25:32:624,0.02,-0.01,-1.00,0.58,-257.20,-78.40,-94.30,164.51
20:25:33:178,0.02,-0.01,-0.99,0.57,-255.60,-80.30,-93.40,163.81
20:25:33:732,0.03,-0.02,-0.99,0.57,-255.80,-79.00,-93.10,163.65
20:25:34:286,0.02,-0.01,-1.00,0.58,-255.80,-79.10,-91.80,163.42
20:25:34:840,0.02,-0.01,-0.99,0.57,-255.70,-79.90,-91.70,163.48
20:25:35:394,0.02,-0.01,-1.00,0.57,-255.50,-78.30,-92.10,163.19
20:25:35:948,0.02,-0.01,-1.00,0.58,-253.90,-79.50,-94.40,162.99
20:25:36:502,0.02,-0.01,-0.99,0.57,-256.30,-80.00,-92.10,163.88
20:25:37:056,0.02,-0.01,-0.99,0.57,-254.70,-78.70,-93.70,163.14
20:25:37:610,0.03,-0.01,-1.00,0.58,-255.70,-79.90,-92.80,163.69
20:25:38:164,0.02,-0.01,-0.99,0.57,-255.30,-79.80,-92.30,163.37
20:25:38:718,0.03,-0.01,-0.99,0.57,-255.90,-78.30,-92.80,163.53
20:25:39:272,0.02,-0.02,-1.00,0.58,-255.50,-79.10,-92.40,163.38
20:25:39:829,0.02,-0.02,-0.99,0.57,-255.00,-80.70,-91.60,163.23
20:25:40:380,0.02,-0.01,-1.00,0.58,-255.10,-80.00,-90.50,162.96
20:25:40:934,0.03,-0.01,-1.00,0.58,-253.90,-79.00,-93.20,162.68
20:25:41:488,0.02,-0.02,-0.99,0.57,-255.10,-78.70,-91.40,162.91
20:25:42:042,0.02,-0.01,-0.99,0.57,-255.50,-80.60,-92.20,163.58
20:25:42:596,0.02,-0.02,-1.00,0.58,-254.80,-79.00,-93.60,163.22
20:25:43:150,0.02,-0.01,-0.99,0.57,-253.70,-79.50,-90.40,162.13
20:25:43:704,0.03,-0.01,-1.00,0.58,-254.70,-79.90,-90.90,162.81
20:25:44:258,0.02,-0.01,-1.00,0.58,-255.00,-79.60,-92.70,163.25
20:25:44:812,0.03,-0.02,-0.99,0.57,-255.90,-79.20,-92.00,163.53
20:25:45:366,0.02,-0.02,-0.99,0.57,-255.20,-77.80,-91.80,162.90
20:25:45:920,0.03,-0.02,-0.99,0.57,-256.10,-79.90,-92.00,163.74
20:25:46:474,0.02,-0.01,-0.99,0.57,-255.60,-79.40,-92.70,163.53
20:25:47:028,0.02,-0.01,-1.00,0.58,-254.70,-79.50,-91.90,162.93
20:25:47:582,0.02,-0.01,-1.00,0.57,-254.60,-80.10,-92.70,163.13
20:25:48:136,0.03,-0.01,-1.00,0.58,-254.40,-79.90,-92.30,162.91
20:25:48:690,0.02,-0.01,-1.00,0.58,-257.20,-79.50,-95.40,164.90
20:25:49:244,0.03,-0.01,-1.00,0.58,-253.80,-79.50,-91.10,162.31
20:25:49:798,0.02,-0.01,-0.99,0.57,-256.00,-79.90,-91.40,163.58
20:25:50:352,0.02,-0.01,-0.99,0.57,-255.60,-78.60,-91.10,163.10
20:25:50:906,0.03,-0.01,-0.99,0.57,-254.30,-78.20,-93.70,162.85
20:25:51:460,0.03,-0.01,-1.00,0.58,-257.40,-78.30,-93.00,164.35
20:25:52:014,0.02,-0.01,-1.01,0.58,-256.90,-79.10,-93.50,164.31
20:25:52:568,0.02,-0.01,-0.99,0.57,-255.80,-79.90,-92.40,163.66
20:25:53:122,0.02,-0.02,-0.99,0.57,-254.90,-79.00,-91.90,162.95
20:25:53:676,0.02,-0.02,-1.00,0.58,-255.30,-79.50,-90.20,162.93
20:25:54:230,0.02,-0.01,-0.99,0.57,-255.70,-79.60,-92.00,163.49
20:25:54:784,0.03,-0.01,-0.99,0.57,-255.30,-79.20,-93.40,163.48
20:25:55:338,0.03,-0.01,-1.00,0.58,-255.20,-80.80,-93.40,163.69
20:25:55:892,0.02,-0.01,-0.99,0.57,-256.00,-80.10,-92.10,163.74
20:25:56:446,0.02,-0.01,-0.99,0.57,-256.30,-80.70,-93.10,164.18
20:25:57:000,0.03,-0.01,-0.99,0.57,-254.10,-79.90,-92.80,162.85
20:25:57:555,0.02,-0.01,-1.00,0.58,-255.10,-79.60,-91.30,163.04
20:25:58:108,0.02,-0.02,-0.99,0.57,-254.80,-81.10,-92.10,163.28
20:25:58:662,0.02,-0.01,-1.00,0.58,-256.10,-78.80,-94.00,163.94
20:25:59:216,0.02,-0.01,-0.99,0.57,-253.80,-79.80,-94.20,162.95
20:25:59:770,0.03,-0.01,-0.99,0.57,-255.70,-79.60,-92.40,163.56
20:26:00:324,0.02,-0.01,-0.99,0.57,-256.00,-80.10,-91.70,163.67
20:26:00:878,0.02,-0.01,-1.00,0.58,-254.00,-79.70,-92.20,162.65
20:26:01:433,0.03,-0.01,-0.99,0.57,-255.90,-79.00,-92.70,163.62
20:26:01:986,0.03,-0.01,-0.99,0.57,-254.80,-78.80,-93.20,163.11
20:26:02:540,0.02,-0.01,-0.99,0.57,-253.60,-79.10,-91.50,162.22
20:26:03:095,0.02,-0.01,-1.00,0.58,-255.30,-78.60,-94.40,163.57
20:26:03:648,0.03,-0.01,-0.99,0.57,-254.80,-78.40,-91.50,162.73
20:26:04:203,0.03,-0.02,-0.99,0.57,-254.50,-80.10,-93.20,163.17
20:26:04:757,0.02,-0.01,-0.99,0.57,-255.80,-80.00,-93.20,163.83
20:26:05:310,0.02,-0.02,-1.00,0.58,-256.30,-79.20,-91.80,163.70
20:26:05:865,0.03,-0.01,-1.00,0.58,-255.10,-79.60,-92.50,163.27
20:26:06:419,0.02,-0.02,-0.99,0.57,-254.90,-79.70,-92.70,163.22
20:26:06:973,0.03,-0.01,-1.00,0.58,-254.70,-80.30,-93.90,163.44
20:26:07:527,0.02,-0.01,-1.00,0.57,-256.30,-78.80,-90.60,163.41
20:26:08:081,0.02,-0.01,-1.00,0.58,-256.00,-79.00,-93.30,163.79
20:26:08:635,0.02,-0.01,-0.99,0.57,-254.00,-78.70,-91.90,162.43
20:26:09:189,0.02,-0.01,-1.00,0.58,-255.70,-78.00,-93.40,163.49
20:26:09:743,0.02,-0.01,-1.00,0.58,-256.60,-79.00,-93.60,164.16
20:26:10:297,0.02,-0.01,-1.00,0.58,-254.50,-78.50,-93.80,163.02
20:26:10:851,0.02,-0.01,-1.00,0.58,-255.80,-78.30,-93.50,163.61
20:26:11:405,0.03,-0.01,-1.01,0.58,-256.40,-78.10,-92.00,163.61
20:26:11:959,0.02,-0.01,-0.99,0.57,-254.70,-80.30,-92.20,163.12
20:26:12:513,0.03,-0.01,-0.99,0.57,-255.20,-79.00,-95.00,163.70
20:26:13:067,0.02,-0.01,-0.99,0.57,-254.50,-79.40,-93.70,163.15
20:26:13:621,0.02,-0.01,-0.99,0.57,-255.30,-80.40,-92.90,163.58
20:26:14:175,0.02,-0.01,-1.00,0.58,-256.00,-78.70,-90.80,163.27
20:26:14:729,0.03,-0.02,-0.99,0.57,-254.60,-80.40,-93.00,163.23
20:26:15:283,0.02,-0.01,-1.00,0.58,-257.20,-78.40,-90.50,163.80
20:26:15:837,0.03,-0.02,-0.99,0.57,-255.30,-79.80,-92.90,163.48
20:26:16:391,0.02,-0.01,-1.00,0.58,-254.70,-79.20,-91.70,162.84
20:26:16:945,0.02,-0.01,-1.00,0.58,-255.10,-79.20,-91.20,162.96
20:26:17:499,0.02,-0.01,-1.00,0.58,-255.50,-79.60,-90.90,163.18
20:26:18:053,0.02,-0.02,-1.00,0.58,-254.20,-79.30,-91.30,162.52
20:26:18:607,0.03,-0.01,-0.98,0.57,-255.50,-79.60,-93.80,163.72
20:26:19:161,0.02,-0.01,-0.99,0.57,-254.40,-79.10,-92.50,162.82
20:26:19:715,0.02,-0.01,-1.00,0.58,-254.30,-79.50,-92.80,162.89
20:26:20:269,0.02,-0.01,-0.99,0.57,-253.90,-79.90,-92.40,162.67
20:26:20:823,0.02,-0.01,-1.00,0.57,-256.20,-80.00,-92.30,163.87
20:26:21:377,0.02,-0.01,-0.99,0.57,-254.50,-79.40,-91.80,162.79
20:26:21:931,0.02,-0.01,-0.99,0.57,-255.50,-79.70,-95.60,164.09
20:26:22:485,0.02,-0.01,-0.99,0.57,-255.80,-79.30,-92.90,163.66
20:26:23:039,0.02,-0.01,-1.00,0.57,-255.60,-80.00,-93.20,163.72
20:26:23:593,0.02,-0.01,-1.00,0.58,-254.10,-79.30,-93.20,162.83
20:26:24:147,0.02,-0.01,-1.00,0.57,-256.20,-80.40,-91.50,163.78
20:26:24:701,0.02,-0.01,-1.00,0.58,-255.80,-80.50,-91.30,163.55
20:26:25:255,0.02,-0.01,-0.98,0.57,-255.50,-78.90,-91.90,163.25
20:26:25:809,0.02,-0.01,-1.00,0.58,-255.10,-79.50,-92.20,163.19
20:26:26:366,0.03,-0.01,-0.99,0.57,-255.60,-79.30,-93.40,163.65
20:26:26:917,0.02,-0.02,-0.99,0.57,-254.10,-79.30,-92.10,162.62
20:26:27:471,0.02,-0.01,-1.00,0.58,-254.90,-80.30,-91.90,163.16
20:26:28:025,0.03,-0.01,-1.00,0.57,-254.50,-78.40,-92.10,162.68
20:26:28:579,0.02,-0.01,-0.99,0.57,-254.70,-78.80,-92.40,162.91
20:26:29:133,0.02,-0.01,-1.00,0.58,-254.50,-78.40,-93.80,163.01
20:26:29:687,0.02,-0.02,-0.99,0.57,-254.30,-79.20,-94.20,163.11
20:26:30:241,0.02,-0.01,-1.00,0.58,-256.40,-79.70,-93.00,164.05
20:26:30:795,0.02,-0.02,-0.99,0.57,-255.10,-78.10,-90.50,162.65
20:26:31:349,0.02,-0.02,-0.99,0.57,-256.20,-80.20,-91.90,163.83
20:26:31:903,0.02,-0.02,-1.00,0.58,-254.40,-78.70,-92.30,162.72
20:26:32:457,0.02,-0.01,-0.99,0.57,-256.00,-79.00,-92.70,163.68
20:26:33:011,0.03,-0.01,-1.00,0.58,-255.40,-80.30,-93.40,163.71
20:26:33:565,0.02,-0.01,-0.99,0.57,-254.70,-78.80,-90.70,162.59
20:26:34:119,0.02,-0.01,-0.99,0.57,-254.50,-80.00,-91.60,162.85
20:26:34:673,0.02,-0.01,-1.00,0.57,-255.70,-80.80,-93.90,164.04
20:26:35:227,0.03,-0.01,-0.99,0.57,-258.00,-80.20,-90.60,164.52
20:26:35:781,0.02,-0.01,-1.00,0.58,-255.70,-78.90,-91.30,163.24
20:26:36:335,0.02,-0.02,-1.00,0.58,-255.50,-79.20,-91.00,163.13
20:26:36:891,0.03,-0.01,-1.00,0.58,-255.20,-79.40,-92.10,163.21
20:26:37:443,0.02,-0.01,-0.99,0.57,-255.60,-79.20,-91.90,163.35
20:26:37:997,0.02,-0.01,-1.00,0.58,-256.30,-80.60,-90.30,163.65
20:26:38:551,0.02,-0.01,-0.99,0.57,-254.80,-79.50,-91.90,162.98
20:26:39:105,0.02,-0.01,-0.99,0.57,-255.00,-79.00,-92.30,163.08
20:26:39:659,0.02,-0.01,-1.00,0.58,-255.40,-78.40,-92.50,163.23
20:26:40:213,0.02,-0.01,-1.00,0.58,-257.80,-79.40,-94.30,164.98
20:26:40:767,0.02,-0.01,-0.99,0.57,-254.90,-78.90,-91.40,162.84
20:26:41:321,0.02,-0.01,-1.00,0.57,-255.20,-79.30,-89.40,162.69
20:26:41:875,0.02,-0.01,-0.99,0.57,-255.00,-78.80,-92.30,163.05
20:26:42:429,0.02,-0.01,-1.01,0.58,-255.10,-80.90,-92.30,163.44
20:26:42:983,0.02,-0.01,-1.00,0.58,-253.90,-79.30,-91.30,162.37
20:26:43:537,0.03,-0.02,-1.00,0.58,-254.60,-79.40,-92.20,162.92
20:26:44:091,0.02,-0.01,-0.99,0.57,-255.90,-81.00,-93.10,164.03
20:26:44:645,0.02,-0.01,-0.99,0.57,-255.10,-78.30,-92.00,162.96
20:26:45:199,0.02,-0.01,-0.99,0.57,-254.60,-79.20,-91.30,162.72
20:26:45:753,0.02,-0.01,-1.00,0.58,-255.70,-80.30,-91.80,163.56
20:26:46:307,0.02,-0.01,-1.00,0.58,-255.40,-80.40,-94.80,163.99
20:26:46:861,0.02,-0.01,-0.99,0.57,-255.80,-79.00,-91.60,163.37
20:26:47:415,0.02,-0.01,-1.00,0.58,-254.60,-79.20,-91.10,162.68
20:26:47:969,0.02,-0.01,-0.99,0.57,-255.60,-77.30,-92.00,163.07
20:26:48:523,0.02,-0.01,-0.99,0.57,-257.30,-80.30,-91.80,164.40
20:26:49:077,0.02,-0.01,-0.99,0.57,-255.40,-78.90,-91.80,163.18
20:26:49:631,0.03,-0.01,-1.00,0.58,-254.40,-78.60,-91.30,162.51
20:26:50:185,0.02,-0.01,-0.99,0.57,-254.70,-79.90,-93.30,163.26
20:26:50:739,0.02,-0.01,-0.99,0.57,-255.80,-80.30,-92.10,163.67
20:26:51:293,0.02,-0.01,-1.00,0.58,-255.20,-79.30,-92.80,163.33
20:26:51:847,0.02,-0.01,-0.99,0.57,-254.80,-79.40,-93.40,163.25
20:26:52:401,0.03,-0.02,-0.99,0.57,-254.90,-80.10,-92.40,163.23
20:26:52:955,0.03,-0.01,-1.00,0.58,-255.50,-80.30,-94.00,163.87
20:26:53:509,0.02,-0.01,-1.00,0.58,-255.10,-79.60,-90.90,162.97
20:26:54:063,0.02,-0.01,-1.00,0.58,-256.20,-78.80,-91.00,163.43
20:26:54:617,0.02,-0.02,-0.99,0.57,-255.10,-79.10,-91.60,163.02
20:26:55:171,0.02,-0.01,-1.00,0.57,-256.30,-80.40,-90.90,163.72
20:26:55:725,0.02,-0.01,-1.00,0.58,-254.80,-80.30,-94.60,163.63
20:26:56:279,0.02,-0.01,-0.99,0.57,-254.90,-79.80,-93.00,163.29
20:26:56:833,0.03,-0.01,-0.99,0.57,-254.50,-79.80,-94.50,163.37
20:26:57:387,0.03,-0.01,-0.99,0.57,-253.70,-80.00,-93.30,162.76
20:26:57:941,0.02,-0.01,-1.00,0.58,-254.80,-80.60,-94.30,163.62
20:26:58:495,0.03,-0.01,-1.00,0.58,-255.70,-80.00,-92.00,163.55
20:26:59:049,0.02,-0.01,-0.99,0.57,-255.70,-80.70,-93.50,163.95
20:26:59:603,0.03,-0.01,-0.99,0.57,-255.50,-79.50,-92.00,163.37
20:27:00:157,0.02,-0.01,-1.00,0.57,-255.10,-80.40,-93.70,163.63
20:27:00:711,0.03,-0.01,-0.99,0.57,-254.90,-79.70,-92.80,163.24
20:27:01:265,0.02,-0.01,-0.99,0.57,-255.80,-79.60,-91.50,163.44
20:27:01:819,0.03,-0.01,-1.00,0.58,-256.00,-80.80,-92.10,163.86
20:27:02:373,0.02,-0.01,-0.99,0.57,-254.50,-78.00,-91.20,162.45
20:27:02:927,0.02,-0.01,-1.00,0.58,-255.10,-79.20,-93.70,163.43
20:27:03:481,0.03,-0.02,-1.00,0.58,-256.00,-78.60,-91.70,163.42
20:27:04:035,0.02,-0.01,-0.99,0.57,-254.70,-79.10,-94.30,163.32
20:27:04:589,0.02,-0.01,-1.00,0.58,-255.00,-79.30,-91.00,162.88
20:27:05:143,0.02,-0.01,-0.99,0.57,-254.50,-80.70,-91.60,162.97
20:27:05:697,0.02,-0.01,-0.99,0.57,-255.00,-79.30,-90.90,162.87
20:27:06:251,0.03,-0.02,-0.99,0.57,-255.80,-79.20,-93.30,163.72
20:27:06:805,0.02,-0.01,-1.00,0.58,-255.00,-80.20,-91.70,163.16
20:27:07:359,0.02,-0.01,-0.99,0.57,-255.30,-80.20,-91.80,163.34
20:27:07:913,0.02,-0.01,-0.99,0.57,-254.20,-79.90,-92.10,162.77
20:27:08:467,0.02,-0.02,-1.00,0.58,-255.80,-79.60,-94.60,164.03
20:27:09:021,0.03,-0.01,-0.99,0.57,-256.10,-79.00,-91.30,163.47
20:27:09:575,0.02,-0.01,-1.00,0.58,-255.70,-79.00,-91.80,163.35
20:27:10:129,0.03,-0.01,-0.99,0.57,-255.90,-79.50,-90.30,163.26
20:27:10:683,0.02,-0.01,-0.99,0.57,-255.90,-79.90,-92.60,163.75
20:27:11:237,0.02,-0.01,-0.99,0.57,-255.00,-80.50,-93.30,163.51
20:27:11:791,0.02,-0.01,-1.00,0.58,-254.80,-78.80,-92.40,162.96
20:27:12:345,0.02,-0.01,-1.00,0.58,-255.60,-79.00,-93.20,163.56
20:27:12:901,0.02,-0.01,-0.99,0.57,-255.10,-78.70,-94.90,163.58
20:27:13:454,0.02,-0.01,-1.00,0.57,-256.20,-79.60,-92.30,163.80
20:27:14:007,0.02,-0.01,-1.00,0.57,-255.20,-79.70,-94.90,163.79
20:27:14:561,0.02,-0.01,-0.99,0.57,-255.10,-79.50,-94.40,163.61
20:27:15:115,0.02,-0.01,-0.99,0.57,-255.70,-80.10,-91.30,163.44
20:27:15:669,0.02,-0.01,-0.99,0.57,-255.50,-79.60,-92.20,163.42
20:27:16:223,0.02,-0.01,-0.99,0.57,-254.60,-79.10,-92.50,162.93
20:27:16:777,0.02,-0.01,-1.00,0.58,-254.90,-78.90,-92.80,163.11
20:27:17:331,0.02,-0.01,-0.99,0.57,-256.00,-79.80,-94.10,164.07
20:27:17:885,0.03,-0.01,-1.00,0.58,-256.80,-80.10,-92.80,164.29
20:27:18:439,0.02,-0.01,-0.99,0.57,-255.60,-80.40,-92.80,163.71
20:27:18:993,0.02,-0.01,-1.00,0.58,-254.60,-79.90,-91.40,162.85
20:27:19:547,0.02,-0.01,-1.00,0.58,-256.40,-81.20,-91.70,164.06
20:27:20:101,0.03,-0.01,-0.99,0.57,-256.20,-80.70,-92.20,163.96
20:27:20:655,0.02,-0.01,-1.00,0.57,-255.70,-79.30,-93.50,163.72
